canonical_smiles,y_pred
CC1(C)C(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)=[N+](CCCCCC(=O)NCCN2C(=O)C=CC2=O)c2ccccc21,1
C=CCN(CC=C)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,1
CN(c1ccccc1)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,1
COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(c2)OC2=C(C=CC4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)cc1,1
C[N+]1=C(C=CC2=C3Oc4cc(O)c(Br)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1ccc(N(CCSCCOC(C)=O)CCSCCOC(C)=O)cc1)CCC3,1
CCCCN(CCCC)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](CCCC)CCCC)C=C3)C2=O)cc1,1
C=CCN(C)c1ccc([N+](=O)[O-])c2c1=NC(C)(C)N=2,1
CC[NH+]=c1cc2oc3c4c5c(cc3nc-2cc1C)CCCN5CCC4,1
CC[N+](CC)=c1ccc2nc3cc4c5c(c3oc-2c1)CCCN5CCC4,1
c1c2c3c(c4c1N=c1cc5c6c(c1O4)CCC[N+]=6CCC5)CCCN3CCC2,1
CC1=CC(C)(C)Nc2cc3c(cc21)N=c1cc2c(cc1O3)=[NH+]C(C)(C)C=C2C,1
CCN1c2cc3c(cc2C(C)=CC1(C)C)N=c1cc2c(cc1O3)=[N+](CC)C(C)(C)C=C2C,1
CC[NH+]=c1cc2oc3cc4c(cc3nc-2cc1C)OCCN4CC,1
CCN1CCc2cc3c(cc21)Oc1cc2c(cc1=N3)CC[N+]=2CC,1
CC[N+](CC)=C1C=CC(=C2C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,1
CC[N+](CC)=C1C=CC(=CC=C2C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,1
CCN(CC)c1ccc2c(c1)OC(=CC=C1C=CC(=[N+](CC)CC)C=C1)C=C2c1ccccc1C(=O)O,1
CCN(CC)c1ccc2c3c(ccc2c1)N=c1cc2c(cc1O3)=[NH+]CCC2,1
CC[NH+]=c1cc2oc3c(ccc4cc(N(CC)CC)ccc43)nc-2c(C)c1,1
CN1C(=CC=C2CCc3c2[o+]c2cc(O)c(F)cc2c3-c2ccccc2C(=O)O)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1ccc(O)c(Cl)c1)CCC3,1
CCCCCCCCc1c(-c2ccc(-c3ccc(OCCCCCC)cc3OCCCCCC)cc2)c(C2=C([O-])C(=CC3=[N+](CCCCCCCC)c4ccc(C(=O)O)cc4C3(C)C)C2=O)n2ccc(-c3ccc(OCCCCCC)cc3OCCCCCC)cc12,1
COc1ccc(C2=C(C)c3cccc[n+]3C2=C2C(=O)C(c3c(-c4ccc(OC)cc4)c(C)c4ccccn34)=C2[O-])cc1,1
CC1=CC(=CC2=C([O-])C(=Cc3cc(C)[o+]c(C)c3)C2=C(C#N)C#N)C=C(C)O1,1
CCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCC)c4ccc5ccccc5c4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2c1ccc1ccccc21,1
CC(C)N1C(=CC2=C([O-])C(=CC3=[N+](C(C)C)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,1
CC(C)N1C(=CC2=C([O-])C(=CC3=[N+](C(C)C)c4ccccc4C3(C)C)C2=C2C(=O)c3ccccc3C2=O)C(C)(C)c2ccccc21,1
CC(C)N1C(=CC2=C([O-])C(=CC3=[N+](C(C)C)c4ccccc4C3(C)C)C2=C2C(=O)c3ccccc3C2=C(C#N)C#N)C(C)(C)c2ccccc21,1
CC1(c2ccccc2)Nc2cccc3ccc(C4=C([O-])C(=c5ccc6cccc7c6c5=[NH+]C(C)(c5ccccc5)N7)C4=O)c(c23)N1,1
CC1(c2ccccc2)Nc2cccc3ccc(C4=C([O-])C(=c5ccc6c7c(cccc57)NC(C)(c5ccccc5)[NH+]=6)C4=O)c(c23)N1,1
COc1ccc(CN2C(=CC3=C([O-])C(=CC4=[N+](Cc5ccc(OC)cc5)c5ccc6ccccc6c5C4(C)C)C3=O)C(C)(C)c3c2ccc2ccccc32)cc1,1
CC1(C)C(=CC2=C([O-])C(=CC3=[N+](Cc4ccc([N+](=O)[O-])cc4)c4ccc5ccccc5c4C3(C)C)C2=O)N(Cc2ccc([N+](=O)[O-])cc2)c2ccc3ccccc3c21,1
CCCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,1
CCCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,1
CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2c1ccc1ccccc21,1
CC1(C)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc(S(=O)(=O)O)cc4C3(C)C)C2=O)Nc2ccc(S(=O)(=O)O)cc21,1
CC1(CCCCCC(=O)O)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc(S(=O)(=O)O)cc4C3(C)CCCCCC(=O)O)C2=C2C(=O)NC(=O)NC2=O)Nc2ccc(S(=O)(=O)O)cc21,1
CC1(CCCCCC(=O)O)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc(S(=O)(=O)O)cc4C3(C)CCCCCC(=O)O)C2=C(C#N)C#N)Nc2ccc(S(=O)(=O)O)cc21,1
CC1(CCCCCC(=O)O)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5c4C3(C)CCCCCC(=O)O)C2=O)Nc2ccc3c(S(=O)(=O)O)cc(S(=O)(=O)O)cc3c21,1
CC1(CCCCCC(=O)O)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5c4C3(C)CCCCCC(=O)O)C2=C2C(=O)NC(=O)NC2=O)Nc2ccc3c(S(=O)(=O)O)cc(S(=O)(=O)O)cc3c21,1
CC1(CCCCCC(=O)O)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5c4C3(C)CCCCCC(=O)O)C2=C(C#N)C#N)Nc2ccc3c(S(=O)(=O)O)cc(S(=O)(=O)O)cc3c21,1
CC1(C)C(=CC2=C([O-])C(=CC3=[N+](CCCCCC[n+]4ccccc4)c4ccccc4C3(C)C)C2=C(C#N)C#N)N(CCCCCC[n+]2ccccc2)c2ccccc21,1
CCN(CC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CCCCN(CCCC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CCCCCN(CCCCC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CCCCCCN(CCCCCC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CCCCCCCN(CCCCCCC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CCCCCCCCCN(CCCCCCCCC)c1ccc(C2=C(O)C(=CC3=Nc4ccccc4C3(C)C)C2=O)cc1,1
CC1(C)C(C=C2C(=O)C(c3ccc(N(Cc4ccccc4)Cc4ccccc4)cc3)=C2O)=Nc2ccccc21,1
CCCCCCCCCCCCN1C=CC(=CC2=C([O-])C(=Cc3cc[n+](CCCCCCCCCCCC)c4ccccc34)C2=C(C#N)C#N)c2ccccc21,1
CCCCCCCCCCCCN1C=CC(=CC2=C([O-])C(=Cc3cc[n+](CCCCCCCCCCCC)c4cc(Cl)ccc34)C2=C(C#N)C#N)c2ccc(Cl)cc21,1
O=C1C(c2ccc3c4c(cccc24)NC(C(=O)c2ccccc2)(c2ccccc2)N3)=C([O-])C1C1C=CC2=[NH+]C(C(=O)c3ccccc3)(c3ccccc3)Nc3cccc1c32,1
CC1(c2ccc(-c3ccccc3)cc2)Nc2cccc3c(C4=C([O-])C(C5C=CC6=[NH+]C(C)(c7ccc(-c8ccccc8)cc7)Nc7cccc5c76)C4=O)ccc(c23)N1,1
CCOC(C=c1sc(=CC=C2Sc3ccccc3N2CC)c(=O)n1CC)=C1SC(=S)N(CC)C1=O,1
CCN1C(=CC2=C([O-])C(C=C3N(CC)c4cccc(Cl)c4C3(C)C)=C2[O-])C(C)(C)c2c(Cl)cccc21,1
CCN1C(=CC2=C([O-])C(C=C3N(CC)c4cc(Cl)ccc4C3(C)C)=C2[O-])C(C)(C)c2ccc(Cl)cc21,1
CCN1c2ccc(C(=O)O)cc2C(C)(C)C1CC1=C([O-])C(=c2ccc3c4c(cccc24)NC(CC)(CC)[NH+]=3)C1=O,1
CCCCC1(CCCC)Nc2cccc3c(=C4C(=O)C(CC5N(CC)c6ccc(C(=O)O)cc6C5(C)C)=C4[O-])ccc(c23)=[NH+]1,1
CCN1c2ccc3cc(C(=O)O)ccc3c2C(C)(C)C1CC1=C([O-])C(=c2ccc3c4c(cccc24)NC(CC)(CC)[NH+]=3)C1=O,1
CCCCC1(CCCC)Nc2cccc3c(=C4C(=O)C(CC5N(CC)c6ccc7cc(C(=O)O)ccc7c6C5(C)C)=C4[O-])ccc(c23)=[NH+]1,1
CC1(C)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc(S(=O)(=O)O)cc4C3(C)C)C2=C(C#N)C#N)Nc2ccc(S(=O)(=O)O)cc21,1
CC1(C)C(=CC2=C([O-])C(=CC3=[NH+]c4ccc(S(=O)(=O)O)cc4C3(C)C)C2=C2C(=O)NC(=O)NC2=O)Nc2ccc(S(=O)(=O)O)cc21,1
CN1C(=CC=CC=CC2=[N+](C)c3cc4c(cc3C2(C)C)OCO4)C(C)(C)c2cc3c(cc21)OCO3,1
CC(C)CCCC(C)CCN1C(=CC2=C([O-])C(=CC3=[N+](CCC(C)CCCC(C)C)c4ccc(B5OC(C)(C)C(C)(C)O5)cc4C3(C)C)C2=O)C(C)(C)c2cc(B3OC(C)(C)C(C)(C)O3)ccc21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccc5ccccc5c4C3(C)C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,1
CCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C=C(C#N)C(=O)O)ccc21,1
CCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,1
CCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(N(c4ccc5c(c4)-c4ccccc4C5(CCCCCC)CCCCCC)c4ccc5c(c4)-c4ccccc4C5(CCCCCC)CCCCCC)cc3)=C2[O-])c2ccc(C(=O)O)c3cccc1c23,1
CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(-c3ccc(N(c4ccccc4)c4ccc(C(=O)O)cc4)cc3)ccc21,1
CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(-c3ccc(N(c4ccc(C(=O)O)cc4)c4ccc(C(=O)O)cc4)cc3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)P(=O)(O)O)s3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4c(s3)c3sc(C=C(C#N)P(=O)(O)O)cc3n4CCCCCC)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4sc5cc(C=C(C#N)C(=O)O)sc5c4s3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4sc5cc(C=C(C#N)P(=O)(O)O)sc5c4s3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4c(s3)-c3sc(C=C(C#N)C(=O)O)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4c(s3)-c3sc(C=C(C#N)P(=O)(O)O)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C#Cc3ccc4c5c(cccc35)C(=O)OC4=O)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C#Cc3ccc(C(=O)O)c(C(=O)O)c3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C#Cc3ccc(C=C(C#N)C(=O)O)cc3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C#Cc3ccc(C=C(C#N)C(=O)O)s3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)cc3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4c(s3)c3sc(C=C(C#N)C(=O)O)cc3n4CCCCCC)ccc21,1
CCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(-c3cc4c(s3)-c3sc(C=C(C#N)C(=O)O)cc3C4(CCCCCC)CCCCCC)ccc21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=Cc3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(OCCCCCC)cc4)cc3)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,1
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(C5=C([O-])C(=CC6=[N+](CCCC)c7ccc(C(=O)O)cc7C6(C)C)C5=O)s4)s3)cc2)cc1,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc(-c5ccc6c(c5)Sc5cc(-c7ccc(OCC(CC)CCCC)cc7)ccc5N6CCCCCC)s4)s3)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc5c(c4)Sc4cc(-c6ccc(OCC(CC)CCCC)cc6)ccc4N5CCCCCC)s3)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,1
CCCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCCC)c4ccc(C(=O)O)cc4C3(C)C)C2=C(C#N)C(=O)OCC)C(C)(C)c2ccccc21,1
CCCCCCCCCC[N+]1=C(C=C2C([O-])=C(C=C3N(CCCC)c4ccc5ccccc5c4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2cc(-c3cc4sc(C=C(C#N)C(=O)O)cc4s3)ccc21,1
CC(=O)OCCSCCN(CCSCCOC(C)=O)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](CCSCCOC(C)=O)CCSCCOC(C)=O)C=C3)C2=O)cc1,1
CCCC[N+]1=C(C=C2C(=O)C(c3c(O)cc(N4CCCc5ccccc54)cc3O)=C2[O-])C(C)(C)c2c1ccc1ccccc21,1
CCCC[N+]1=C(C=C2C(=O)C(c3c(O)cc(N4CCc5ccccc54)cc3O)=C2[O-])C(C)(C)c2c1ccc1ccccc21,1
CCCC[N+]1=C(C=C2C(=O)C(c3c(O)cc(N4CCc5c(F)cc(F)cc54)cc3O)=C2[O-])C(C)(C)c2c1ccc1ccccc21,1
CCCC[n+]1c(C=C2C(=O)C(c3c(O)cc(N4c5ccccc5C5CCCC54)cc3O)=C2[O-])sc2ccccc21,1
CCCC[N+]1=C(C=C2C(=O)C(c3c(O)cc(N4c5ccccc5C5CCCC54)cc3O)=C2[O-])C(C)(C)c2ccccc21,1
CCCC[N+]1=C(C=C2C(=O)C(c3c(O)cc(N4c5ccccc5C5CCCC54)cc3O)=C2[O-])C(C)(C)c2cc(-c3cc4sc5ccsc5c4s3)ccc21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)s4)n3C)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)OCCCCCC)s3)ccc21,1
CCCC[N+](CCCC)=C1C=CC(=C2C(=O)C(c3c(O)cc(N4c5ccc6ccccc6c5C5CCCC54)cc3O)=C2[O-])C=C1,1
Cc1ccc([N+]2=c3ccc(=C4C(=O)C(c5c(O)cc(N6c7ccc8ccccc8c7C7CCCC76)cc5O)=C4[O-])cc3C3CCCC32)cc1,1
CCCCCCc1cc(-c2sc(-c3ccc(C4=C([O-])C(=CC5=[N+](CCCCCC)c6ccccc6C5(C)C)C4=O)n3CCCCCC)cc2CCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,1
CCCCCCc1cc(-c2sc(-c3ccc(C4=C([O-])C(=CC5=[N+](CCCCCC)c6ccccc6C5(C)C)C4=C(C#N)C#N)n3CCCCCC)cc2CCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,1
CCCC[N+]1=C(C=C2C(=O)C(c3ccc(N4c5ccccc5C5CCCC54)cc3O)=C2[O-])C(C)(C)c2ccc3ccccc3c21,1
CCCC[N+]1=C(C=C2C([O-])=C(c3ccc(N4c5ccccc5C5CCCC54)cc3O)C2=C(C#N)C#N)C(C)(C)c2ccc3ccccc3c21,1
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=C3N(C)c4c(ccc5c6c(ccc45)C(C)(C)C(C=C4C(=O)C(C=C5N(CC)c7ccc8ccccc8c7C5(C)C)=C4[O-])=[N+]6C)C3(C)C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,1
Cc1cc(C)c(C2=C3C=C(c4ccc[se]4)C=[N+]3[B-](F)(F)n3cc(-c4ccc[se]4)cc32)c(C)c1,1
Cc1cc(C)c(C2=C3C=C(c4cccs4)C(c4cccs4)=[N+]3[B-](F)(F)n3c2cc(-c2cccs2)c3-c2cccs2)c(C)c1,1
COc1c2nc(cc3cc(-c4cc(C(=O)OC(C)(C)C)cc(C(=O)OC(C)(C)C)c4)c(cc4nc(cc5cc(-c6cc(C(=O)OC(C)(C)C)cc(C(=O)OC(C)(C)C)c6)c1[nH]5)C(C)(C)C4)[nH]3)C(C)(C)C2,1
COc1c2nc(cc3cc(-c4cc(C(=O)O)cc(C(=O)O)c4)c(cc4nc(cc5cc(-c6cc(C(=O)O)cc(C(=O)O)c6)c1[nH]5)C(C)(C)C4)[nH]3)C(C)(C)C2,1
COC(=O)c1c(-c2cc(C(=O)O)cc(C(=O)O)c2)c2cc3nc(c(OC)c4[nH]c(cc5nc(cc1[nH]2)CC5(C)C)c(-c1cc(C(=O)O)cc(C(=O)O)c1)c4C(=O)OC)CC3(C)C,1
COc1c2nc(cc3[nH]c(cc4nc(cc5[nH]c1cc5-c1cc(C(=O)OC(C)(C)C)cc(C(=O)OC(C)(C)C)c1)C(C)(C)C4)cc3-c1cc(C(=O)OC(C)(C)C)cc(C(=O)OC(C)(C)C)c1)C(C)(C)C2,1
COc1c2nc(cc3[nH]c(cc4nc(cc5[nH]c1cc5-c1cc(C(=O)O)cc(C(=O)O)c1)C(C)(C)C4)cc3-c1cc(C(=O)O)cc(C(=O)O)c1)C(C)(C)C2,1
CCN(CC)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=O)C=CC1=C2c1c(OC)cc(C(=O)O)cc1OC,1
Cc1cc(C)c(B(c2cc3c(s2)-c2sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc2P3(=O)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,1
Cc1cc(C)c(B(c2cc3c(s2)-c2sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc2[P+]3(C)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,1
CC(C)(C)c1cc(C(C)(C)C)c(B(c2ccccc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc3P4(=O)c3ccccc3)s2)c(C(C)(C)C)c1,1
O=Cc1cc2c(s1)-c1sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc1P2(=O)c1ccccc1,1
CC1(C)C(=CC=C(C=CC2=[N+](CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)Oc2ccc(CCC(=O)[O-])cc2)N(CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,1
CC1(C)C(=CC=C(C=CC2=[N+](CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)c2ccc(CCC(=O)[O-])cc2)N(CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(O)c(C=O)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(O)cc(C=O)c4C=C3CCC2)C(C)(C)c2ccccc21,1
c1ccc(C2=c3cc4cc5c6c(c4cc3C3(c4ccccc4Oc4ccccc43)c3cc4c7c8c(cc4cc32)CCCN8CCC7)CCC[N+]=6CCC5)cc1,1
Cc1ccccc1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
CCc1ccccc1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
Cc1cccc(C)c1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
COCc1ccccc1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
COc1ccccc1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
COc1ccc(S(=O)(=O)[O-])cc1C1=c2cc3cc4c5c(c3cc2C2(c3cc(S(=O)(=O)[O-])ccc3Oc3ccc(S(=O)(=O)[O-])cc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,1
CN(C)c1ccc2c(c1)OC(=C(C#N)c1cc[n+](C)cc1)C=C2C(F)(F)F,1
CN(C)c1ccc2c(c1)OC(=C(C#N)c1cc[n+](CC(F)(F)F)cc1)C=C2C(F)(F)F,1
COC(=O)C(C#N)=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COC(=O)C(C#N)=CC=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOC(=O)C(C#N)=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOC(=O)C(C#N)=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOC(=O)C(C#N)=CC=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOC(=O)C(C#N)=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOC(=O)C(C#N)=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOC(=O)C(C#N)=CC=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOCCOC(=O)C(C#N)=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOCCOC(=O)C(C#N)=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
COCCOCCOCCOC(=O)C(C#N)=CC=CC=CC=Cc1ccc2cc(N(C)C)ccc2c1,1
CN(C)c1ccc2cc(C=CC=C(C#N)C(=O)OCCO)ccc2c1,1
CN(C)c1ccc2cc(C=CC=C(C#N)C(=O)OCCOCCO)ccc2c1,1
CN(C)c1ccc2cc(C=CC=CC=C(C#N)C(=O)OCCOCCO)ccc2c1,1
CN(C)c1ccc2cc(C=CC=CC=CC=C(C#N)C(=O)OCCOCCO)ccc2c1,1
CN(C)c1ccc2cc(C=CC=C(C#N)C(=O)OCCOCCOCCO)ccc2c1,1
CN(C)c1ccc2cc(C=CC=CC=CC=C(C#N)C(=O)OCCOCCOCCO)ccc2c1,1
Nc1ccc2c(c1)Cc1c-2[o+]c2c(c1-c1ccccc1)Cc1cc(N)ccc1-2,1
COc1ccccc1-c1c2c([o+]c3c1Cc1cc(N)ccc1-3)-c1ccc(N)cc1C2,1
CCN(CC)c1ccc2c(c1)Cc1c-2[o+]c2c(c1-c1ccccc1OC)Cc1cc(N(CC)CC)ccc1-2,1
Nc1ccc2c(c1)CCc1c-2[o+]c2c(c1-c1ccccc1)CCc1cc(N)ccc1-2,1
CCN(CC)c1ccc2cc3cc4c(cc3[o+]c2c1)N(CC)C1CCCCC1N4CC,1
CCN1c2cc3c(cc2N(CC)C2CCCCC21)C(c1ccccc1C(=O)O)=c1cc2c4c(c1O3)CCC[N+]=4CCC2,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3cc4c(cc3[o+]c2c1)N(CC)C1CCCCC1N4CC,1
CCNc1cc2[o+]c3cc4c(cc3c(-c3ccccc3C(=O)O)c2cc1C)N(CC)C1CCCCC1N4CC,1
CCN1c2cc3[o+]c4cc(N)ccc4c(-c4ccccc4C(=O)O)c3cc2N(CC)C2CCCCC21,1
CCN1c2cc3[o+]c(-c4ccccc4)cc(C=CC=C4N(C)c5ccccc5C4(C)C)c3cc2N(CC)C2CCCCC21,1
CCN1c2cc3[o+]c(-c4ccccc4)cc(C=CC=CC=C4N(C)c5ccccc5C4(C)C)c3cc2N(CC)C2CCCCC21,1
